"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bermuda","BMU","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","19.1011199951172","20.938850402832","","","","","15.2018203735352","12.2483196258545","","","","","","","","","","","","","","","","","","","","","","","","","","4.39805","5.21069","","","","","","","",
"Bolivia","BOL","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38886","5.32103","7.92572","10.60927","10.95706","11.06181","10.69377","9.81181","8.24082","","",
"Brazil","BRA","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43048","","","6.80012","","3.18009","","3.60621","","","","","","","","",
"Barbados","BRB","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","12.656379699707","10.8044204711914","11.0166301727295","","","0.49702000617981","","","","","6.08951997756958","4.2067699432373","0.759660005569458","","","","","","0.389109998941422","1.50209999084473","","9.78833961486816","","","","","","","","2.10398","2.53585","5.51555","5.78389","7.02639","8.11387","4.43392","3.13773","1.56236","3.44142","2.86499","4.44539","","","7.09145","4.57158","2.46015","2.70882","0.77474","",
"Brunei Darussalam","BRN","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","9.32645988464355","9.47492980957031","19.4658393859863","19.5193004608154","24.3515300750732","25.9127902984619","24.6427707672119","23.5737590789795","","19.9777202606201","","","","","9.40380001068115","8.47375011444092","6.77585983276367","6.31098985671997","2.16752004623413","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","69.3408889770508","66.0920791625977","","","","","","","","","","","","","","","","","","","42.3992195129395","41.8894500732422","39.5729","37.23018","","","","29.88429","26.1926","","20.77579","16.15577","14.06404","12.55683","9.84762","10.2421","","11.10904","11.22883","10.89224","8.86558","",
"Botswana","BWA","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","55.1843795776367","58.6268501281738","57.6792297363281","55.0165710449219","50.9400100708008","45.0268898010254","40.7389183044434","36.6856689453125","35.874439239502","34.4050903320313","30.4417095184326","25.6840591430664","","20.3915996551514","19.2710494995117","16.5563793182373","14.1396703720093","12.7821397781372","12.2735204696655","11.1371097564697","11.867259979248","9.78219032287598","10.0149097442627","9.97366046905518","9.81387042999268","18.9965496063232","18.3368797302246","","15.8660097122192","16.6218395233154","15.80307","14.41056","14.04561","14.00363","11.46888","12.32207","10.96063","12.61899","14.02711","14.25972","","","12.02505","11.76014","11.62061","","","","","",
"Central African Republic","CAF","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","33.6181297302246","30.5842800140381","28.6046600341797","","","","34.956241607666","34.8457183837891","","","28.8345699310303","26.1070594787598","21.729829788208","","","23.3114490509033","35.604419708252","38.8838005065918","39.3035507202148","28.5030307769775","34.8703193664551","","","","","","","","","","","","","","45.24695","44.81507","35.73607","26.74572","26.63829","24.52704","27.7182","26.12365","","","","","","","",
"Canada","CAN","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","3.78198003768921","3.85928988456726","4.35389995574951","4.6343297958374","4.41239023208618","4.29337978363037","4.3218297958374","3.5137300491333","4.6012601852417","1.50398004055023","1.75933003425598","3.01022005081177","3.18488001823425","4.61401987075806","3.65373992919922","","0.804080009460449","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60686016082764","4.34090995788574","3.98315000534058","4.85934019088745","4.3293399810791","4.52486991882324","4.68207979202271","4.79485988616943","4.98157978057861","4.96676015853882","3.81961011886597","3.55543994903564","3.42309999465942","3.13196","3.28845","3.11899","3.68345","4.16806","4.05488","4.43062","4.74716","6.88173","",
"Switzerland","CHE","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","24.9831695556641","24.4573802947998","","","23.2212390899658","23.1972599029541","23.7492809295654","24.38330078125","24.3540592193604","23.8960304260254","22.7956295013428","20.9643993377686","18.6977500915527","16.9470996856689","16.171070098877","16.1270198822021","17.1506500244141","18.1413497924805","10.5509195327759","8.72173976898193","","","","","","","","","","","","","","0.65075","0.59135","0.73391","","","","","","","",
"Channel Islands","CHI","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66456","2.07327","3.83059","2.65926","3.08526","3.25296","3.70203","3.62927","3.42285","2.80456","1.98306","","",
"China","CHN","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.40415000915527","","0.385800004005432","","0.351689994335175","1.57227003574371","2.92104005813599","4.81173992156982","7.05762004852295","8.67714977264404","9.73577976226807","","","","","","","","","","","","","","","","","","","","","","",
