"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"China","CHN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1381902694702","","7.55791997909546","","6.17270994186401","6.8468599319458","7.75889015197754","9.10694026947021","10.44690990448","11.3202199935913","11.6294002532959","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","60.6172409057617","","","","","","","","","","","","","","","","","","","53.1772994995117","52.3084297180176","","50.5459899902344","52.13976","48.05477","48.8117","50.12018","","","","","","49.47184","","","","34.53411","31.59946","27.94593","17.54472","15.13918","10.14562","",
"Cameroon","CMR","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","43.722339630127","43.6067695617676","45.197208404541","46.060718536377","40.264331817627","38.538158416748","39.4057197570801","38.2360916137695","37.0065689086914","36.6296005249023","","","","","","","","31.0767593383789","","31.8454895019531","33.5262489318848","","","","","","","","","","","","","","","","","","","","16.6497","","","","","9.22136","","","",
"Congo, Dem. Rep.","COD","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","45.7098197937012","46.5321197509766","","","42.2229194641113","","","","39.8878211975098","","","","35.8039398193359","34.5827217102051","","","","43.512451171875","","","45.9232482910156","46.8600997924805","47.5198783874512","47.3531608581543","44.0446891784668","","","","64.1140213012695","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","23.5066795349121","","17.1474800109863","","12.6736497879028","","7.9103798866272","7.37623977661133","13.9315795898438","14.8438596725464","13.9897298812866","13.0441999435425","12.2400398254395","","","","","","","","","","","","","","","","","","","","","43.54196","47.5783","","","","15.38117","","6.86249","","","","","","","",
"Colombia","COL","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9412803649902","","","","","22.9868907928467","","","","","","","","2.94198989868164","3.14229","8.34821","7.64075","","2.64044","","","","","0.87829","2.47165","2.86143","4.87933","","","3.39001","4.09662","2.24788","1.75374","",
"Comoros","COM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4015884399414","","","","","","","37.7039108276367","","","","","43.7653999328613","37.86399","","","","","","","23.74947","","","","","","14.44207","14.65834","","","15.30119","","",
"Cabo Verde","CPV","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","11.1902303695679","13.1063098907471","16.5849704742432","8.76694965362549","6.11616992950439","4.57669019699097","2.76406002044678","","","","","","","","","","","","","","2.36262","2.79893","3.41686","4.35932","3.524","2.26895","3.14534","4.14516","5.3463","6.07839","7.75778","7.3085","7.51711","7.57004","7.3428","8.14767","7.88232","7.33386","",
"Costa Rica","CRI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","15.0595502853394","","12.4077196121216","11.2416400909424","","9.43832015991211","7.19013977050781","","8.616379737854","10.0409698486328","10.0368795394897","9.75224018096924","11.4552803039551","","","14.4517097473145","13.363260269165","13.2746295928955","","13.0908603668213","12.9813604354858","12.3583097457886","","","","","","","","","","","","","","","","","","","","","","0.36729","2.37602","1.99578","1.4284","3.31332","","",
"Caribbean small states","CSS","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","5.99872016906738","5.61941003799438","5.31281995773315","5.09909009933472","4.69921016693115","6.47016000747681","7.8017201423645","5.86322021484375","5.6914701461792","5.73829984664917","7.04475021362305","6.54496002197266","5.53950023651123","4.85345983505249","5.0816798210144","5.31186008453369","5.46156978607178","4.5145001411438","4.67092990875244","3.20824003219604","4.93377017974854","7.18286991119385","7.47808980941772","8.41230010986328","8.10217952728271","7.66126012802124","7.50600004196167","7.33951997756958","6.43652009963989","6.09609985351563","5.81926012039185","6.39842987060547","7.53592014312744","7.69566011428833","6.35803985595703","6.78481006622314","7.07123994827271","6.8380298614502","6.25226020812988","7.0655198097229","6.58381","6.14811","6.33835","6.99374","6.91868","5.83573","7.64356","8.53332","9.00434","",
